Airline,Origin,Dest,DepHour,flight_count
WN,KOA,LAS,7,293
WN,KOA,LAS,8,71
WN,KOA,LAX,12,43
WN,KOA,OAK,9,237
WN,KOA,OAK,10,127
WN,KOA,OGG,7,60
WN,KOA,OGG,14,122
WN,KOA,OGG,16,238
WN,LAS,ABQ,7,106
WN,LAS,ABQ,8,230
WN,LAS,ABQ,9,40
WN,LAS,ABQ,10,130
WN,LAS,ABQ,11,85
WN,LAS,ABQ,12,80
WN,LAS,ABQ,13,120
WN,LAS,ABQ,14,144
WN,LAS,ABQ,15,113
WN,LAS,ABQ,16,43
WN,LAS,ABQ,17,153
WN,LAS,ABQ,18,89
WN,LAS,ABQ,19,78
WN,LAS,ABQ,20,34
WN,LAS,ABQ,21,154
WN,LAS,ALB,9,52
WN,LAS,ALB,10,13
WN,LAS,AMA,8,49
WN,LAS,AMA,9,31
WN,LAS,AMA,10,167
WN,LAS,AMA,11,49
WN,LAS,AMA,12,59
WN,LAS,ATL,5,44
WN,LAS,ATL,6,114
WN,LAS,ATL,7,77
WN,LAS,ATL,8,17
WN,LAS,ATL,10,32
WN,LAS,ATL,12,22
WN,LAS,ATL,13,33
WN,LAS,ATL,15,13
WN,LAS,ATL,16,46
WN,LAS,ATL,17,175
WN,LAS,ATL,18,124
WN,LAS,AUS,5,169
WN,LAS,AUS,6,155
WN,LAS,AUS,7,135
WN,LAS,AUS,8,215
WN,LAS,AUS,9,117
WN,LAS,AUS,10,118
WN,LAS,AUS,11,160
WN,LAS,AUS,12,73
WN,LAS,AUS,13,141
WN,LAS,AUS,14,128
WN,LAS,AUS,15,67
WN,LAS,AUS,16,95
WN,LAS,AUS,17,171
WN,LAS,AUS,18,107
WN,LAS,AUS,19,172
WN,LAS,AUS,20,59
WN,LAS,AUS,21,44
WN,LAS,BHM,8,13
WN,LAS,BHM,9,115
WN,LAS,BHM,10,56
WN,LAS,BHM,11,34
WN,LAS,BHM,12,82
WN,LAS,BHM,13,16
WN,LAS,BHM,14,19
WN,LAS,BHM,15,14
WN,LAS,BLI,9,150
WN,LAS,BLI,13,11
WN,LAS,BLI,18,106
WN,LAS,BLI,19,50
WN,LAS,BLI,20,20
WN,LAS,BNA,5,236
WN,LAS,BNA,6,105
WN,LAS,BNA,7,55
WN,LAS,BNA,8,154
WN,LAS,BNA,9,56
WN,LAS,BNA,10,96
WN,LAS,BNA,11,27
WN,LAS,BNA,12,111
WN,LAS,BNA,13,66
WN,LAS,BNA,14,98
WN,LAS,BNA,15,68
WN,LAS,BNA,16,142
WN,LAS,BNA,17,74
WN,LAS,BNA,18,143
WN,LAS,BNA,19,124
WN,LAS,BNA,20,47
WN,LAS,BOI,7,17
WN,LAS,BOI,8,131
WN,LAS,BOI,9,131
WN,LAS,BOI,10,51
WN,LAS,BOI,11,41
WN,LAS,BOI,12,23
WN,LAS,BOI,14,93
WN,LAS,BOI,15,127
WN,LAS,BOI,16,63
WN,LAS,BOI,17,10
WN,LAS,BOI,18,42
WN,LAS,BOI,19,21
WN,LAS,BOI,20,110
WN,LAS,BOI,21,117
WN,LAS,BOI,22,22
WN,LAS,BUF,9,89
WN,LAS,BUF,10,50
WN,LAS,BUF,11,99
WN,LAS,BUF,12,47
WN,LAS,BUF,17,17
WN,LAS,BUR,6,216
WN,LAS,BUR,7,242
WN,LAS,BUR,8,202
WN,LAS,BUR,9,220
WN,LAS,BUR,10,245
WN,LAS,BUR,11,203
WN,LAS,BUR,12,178
WN,LAS,BUR,13,186
WN,LAS,BUR,14,170
WN,LAS,BUR,15,161
WN,LAS,BUR,16,213
WN,LAS,BUR,17,203
WN,LAS,BUR,18,216
WN,LAS,BUR,19,158
WN,LAS,BUR,20,317
WN,LAS,BWI,5,54
WN,LAS,BWI,6,284
WN,LAS,BWI,7,38
WN,LAS,BWI,8,124
WN,LAS,BWI,9,90
WN,LAS,BWI,10,22
WN,LAS,BWI,11,100
WN,LAS,BWI,12,87
WN,LAS,BWI,13,45
WN,LAS,BWI,14,122
WN,LAS,BWI,15,100
WN,LAS,BWI,16,112
WN,LAS,BWI,17,167
WN,LAS,BWI,18,137
WN,LAS,BZN,9,118
WN,LAS,BZN,10,86
WN,LAS,BZN,11,53
WN,LAS,BZN,12,43
WN,LAS,BZN,14,19
WN,LAS,BZN,16,13
WN,LAS,BZN,17,30
WN,LAS,BZN,18,87
WN,LAS,BZN,19,111
WN,LAS,BZN,20,25
WN,LAS,CLE,8,22
WN,LAS,CLE,10,15
WN,LAS,CLE,12,41
WN,LAS,CLE,13,34
WN,LAS,CMH,7,18
WN,LAS,CMH,8,43
WN,LAS,CMH,9,249
WN,LAS,CMH,11,20
WN,LAS,CMH,13,44
WN,LAS,CMH,16,76
WN,LAS,CMH,17,155
WN,LAS,CMH,18,88
WN,LAS,CMH,19,14
WN,LAS,COS,8,76
WN,LAS,COS,9,134
WN,LAS,COS,10,91
WN,LAS,COS,11,25
WN,LAS,COS,12,22
WN,LAS,COS,13,34
WN,LAS,COS,15,122
WN,LAS,COS,16,53
WN,LAS,COS,17,23
WN,LAS,COS,18,21
WN,LAS,COS,19,95
WN,LAS,COS,20,118
WN,LAS,COS,21,86
WN,LAS,DAL,5,268
WN,LAS,DAL,6,213
WN,LAS,DAL,7,181
WN,LAS,DAL,8,234
WN,LAS,DAL,9,202
WN,LAS,DAL,10,160
WN,LAS,DAL,11,161
WN,LAS,DAL,12,119
WN,LAS,DAL,13,223
WN,LAS,DAL,14,150
WN,LAS,DAL,15,146
WN,LAS,DAL,16,239
WN,LAS,DAL,17,272
WN,LAS,DAL,18,301
WN,LAS,DAL,19,28
WN,LAS,DEN,5,254
WN,LAS,DEN,6,260
WN,LAS,DEN,7,283
WN,LAS,DEN,8,269
WN,LAS,DEN,9,215
WN,LAS,DEN,10,134
WN,LAS,DEN,11,211
WN,LAS,DEN,12,176
WN,LAS,DEN,13,198
WN,LAS,DEN,14,202
WN,LAS,DEN,15,203
WN,LAS,DEN,16,262
WN,LAS,DEN,17,158
WN,LAS,DEN,18,259
WN,LAS,DEN,19,163
WN,LAS,DEN,20,178
WN,LAS,DEN,21,207
WN,LAS,DEN,22,47
WN,LAS,DSM,10,89
WN,LAS,DSM,11,118
WN,LAS,DSM,12,51
WN,LAS,DSM,13,64
WN,LAS,DSM,14,12
WN,LAS,DSM,15,13
WN,LAS,DTW,9,26
WN,LAS,DTW,11,11
WN,LAS,DTW,13,34
WN,LAS,ELP,7,18
WN,LAS,ELP,8,126
WN,LAS,ELP,9,185
WN,LAS,ELP,10,27
WN,LAS,ELP,11,26
WN,LAS,ELP,13,19
WN,LAS,ELP,14,100
WN,LAS,ELP,15,82
WN,LAS,ELP,16,89
WN,LAS,ELP,17,17
WN,LAS,ELP,18,96
WN,LAS,ELP,19,48
WN,LAS,ELP,20,120
WN,LAS,ELP,21,86
WN,LAS,EUG,8,10
WN,LAS,EUG,9,94
WN,LAS,EUG,10,35
WN,LAS,EUG,11,14
WN,LAS,EUG,12,18
WN,LAS,EUG,13,16
WN,LAS,EUG,14,106
WN,LAS,EUG,15,33
WN,LAS,EUG,20,11
WN,LAS,EUG,21,23
WN,LAS,FAT,8,72
WN,LAS,FAT,9,179
WN,LAS,FAT,10,89
WN,LAS,FAT,11,27
WN,LAS,FAT,12,68
WN,LAS,FAT,13,73
WN,LAS,FAT,14,79
WN,LAS,FAT,15,84
WN,LAS,FAT,16,84
WN,LAS,FAT,17,36
WN,LAS,FAT,18,36
WN,LAS,FAT,19,42
WN,LAS,FAT,20,130
WN,LAS,FAT,21,95
WN,LAS,FAT,22,40
WN,LAS,GEG,8,38
WN,LAS,GEG,9,40
WN,LAS,GEG,10,24
WN,LAS,GEG,11,126
WN,LAS,GEG,13,127
WN,LAS,GEG,14,14
WN,LAS,GEG,15,20
WN,LAS,GEG,17,14
WN,LAS,GEG,18,22
WN,LAS,GEG,19,43
WN,LAS,GEG,20,95
WN,LAS,GEG,21,61
WN,LAS,GEG,22,11
WN,LAS,GRR,11,30
WN,LAS,GRR,12,19
WN,LAS,HNL,9,318
WN,LAS,HNL,10,26
WN,LAS,HNL,11,88
WN,LAS,HOU,5,321
WN,LAS,HOU,6,53
WN,LAS,HOU,7,153
WN,LAS,HOU,8,194
WN,LAS,HOU,9,86
WN,LAS,HOU,10,93
WN,LAS,HOU,12,130
WN,LAS,HOU,13,93
WN,LAS,HOU,14,81
WN,LAS,HOU,15,134
WN,LAS,HOU,16,80
WN,LAS,HOU,17,151
WN,LAS,HOU,18,206
WN,LAS,HOU,19,120
WN,LAS,HOU,20,96
WN,LAS,HOU,21,24
WN,LAS,IAH,8,126
WN,LAS,IAH,9,56
WN,LAS,IAH,12,110
WN,LAS,IAH,13,23
WN,LAS,IAH,15,17
WN,LAS,IAH,17,145
WN,LAS,IAH,19,22
WN,LAS,ICT,9,30
WN,LAS,ICT,10,58
WN,LAS,ICT,11,51
WN,LAS,ICT,12,102
WN,LAS,ICT,13,69
WN,LAS,ICT,14,13
WN,LAS,ICT,15,10
WN,LAS,ICT,18,10
WN,LAS,IND,5,52
WN,LAS,IND,6,39
WN,LAS,IND,7,59
WN,LAS,IND,8,56
WN,LAS,IND,9,100
WN,LAS,IND,10,33
WN,LAS,IND,11,55
WN,LAS,IND,13,177
WN,LAS,IND,14,58
WN,LAS,IND,15,48
WN,LAS,IND,16,22
WN,LAS,IND,17,171
WN,LAS,IND,18,123
WN,LAS,IND,19,40
WN,LAS,KOA,9,12
WN,LAS,KOA,10,105
WN,LAS,KOA,11,203
WN,LAS,LAX,5,119
WN,LAS,LAX,6,83
WN,LAS,LAX,7,171
WN,LAS,LAX,8,259
WN,LAS,LAX,9,135
WN,LAS,LAX,10,208
WN,LAS,LAX,11,34
WN,LAS,LAX,12,180
WN,LAS,LAX,13,159
WN,LAS,LAX,14,141
WN,LAS,LAX,15,176
WN,LAS,LAX,16,138
WN,LAS,LAX,17,134
WN,LAS,LAX,18,109
WN,LAS,LAX,19,161
WN,LAS,LAX,20,205
WN,LAS,LAX,21,181
WN,LAS,LAX,22,51
WN,LAS,LBB,9,63
WN,LAS,LBB,10,83
WN,LAS,LBB,11,49
WN,LAS,LBB,12,57
WN,LAS,LBB,13,76
WN,LAS,LBB,19,10
WN,LAS,LGB,6,93
WN,LAS,LGB,7,218
WN,LAS,LGB,8,239
WN,LAS,LGB,9,129
WN,LAS,LGB,10,147
WN,LAS,LGB,11,186
WN,LAS,LGB,12,82
WN,LAS,LGB,13,178
WN,LAS,LGB,14,166
WN,LAS,LGB,15,93
WN,LAS,LGB,16,138
WN,LAS,LGB,17,175
WN,LAS,LGB,18,171
WN,LAS,LGB,19,81
WN,LAS,LGB,20,163
WN,LAS,LIH,10,234
WN,LAS,LIH,11,54
WN,LAS,LIH,13,33
WN,LAS,LIT,9,66
WN,LAS,LIT,10,23
WN,LAS,LIT,11,30
WN,LAS,LIT,12,76
WN,LAS,LIT,13,100
WN,LAS,LIT,14,25
WN,LAS,LIT,15,13
WN,LAS,MAF,9,104
WN,LAS,MAF,10,78
WN,LAS,MAF,11,58
WN,LAS,MAF,12,36
WN,LAS,MAF,14,29
WN,LAS,MAF,17,23
WN,LAS,MAF,18,31
WN,LAS,MCI,5,135
WN,LAS,MCI,6,108
WN,LAS,MCI,7,35
WN,LAS,MCI,8,156
WN,LAS,MCI,9,148
WN,LAS,MCI,10,55
WN,LAS,MCI,11,85
WN,LAS,MCI,12,22
WN,LAS,MCI,13,111
WN,LAS,MCI,14,97
WN,LAS,MCI,15,85
WN,LAS,MCI,16,49
WN,LAS,MCI,17,115
WN,LAS,MCI,18,165
WN,LAS,MCI,19,116
WN,LAS,MCI,20,85
WN,LAS,MCO,7,88
WN,LAS,MCO,8,43
WN,LAS,MCO,12,42
WN,LAS,MCO,13,41
WN,LAS,MCO,15,74
WN,LAS,MCO,16,143
WN,LAS,MCO,17,30
WN,LAS,MDW,5,259
WN,LAS,MDW,6,257
WN,LAS,MDW,7,199
WN,LAS,MDW,8,142
WN,LAS,MDW,9,135
WN,LAS,MDW,10,122
WN,LAS,MDW,11,191
WN,LAS,MDW,12,99
WN,LAS,MDW,13,180
WN,LAS,MDW,14,189
WN,LAS,MDW,15,166
WN,LAS,MDW,16,268
WN,LAS,MDW,17,215
WN,LAS,MDW,18,233
WN,LAS,MDW,19,140
WN,LAS,MEM,11,14
WN,LAS,MEM,13,13
WN,LAS,MEM,14,17
WN,LAS,MKE,5,15
WN,LAS,MKE,7,88
WN,LAS,MKE,8,96
WN,LAS,MKE,9,152
WN,LAS,MKE,10,13
WN,LAS,MKE,12,62
WN,LAS,MKE,13,74
WN,LAS,MKE,14,74
WN,LAS,MKE,15,44
WN,LAS,MKE,16,33
WN,LAS,MKE,17,63
WN,LAS,MKE,18,135
WN,LAS,MKE,19,140
WN,LAS,MSP,10,57
WN,LAS,MSP,11,42
WN,LAS,MSP,12,49
WN,LAS,MSP,13,23
WN,LAS,MSP,14,26
WN,LAS,MSP,16,35
WN,LAS,MSP,17,26
WN,LAS,MSP,18,53
WN,LAS,MSY,7,98
WN,LAS,MSY,8,104
WN,LAS,MSY,9,51
WN,LAS,MSY,10,31
WN,LAS,MSY,11,23
WN,LAS,MSY,13,11
WN,LAS,MSY,14,31
WN,LAS,MSY,15,11
WN,LAS,MSY,16,21
WN,LAS,MSY,17,36
WN,LAS,MSY,18,198
WN,LAS,MSY,19,50
WN,LAS,OAK,5,118
WN,LAS,OAK,6,202
WN,LAS,OAK,7,292
WN,LAS,OAK,8,125
WN,LAS,OAK,9,197
WN,LAS,OAK,10,192
WN,LAS,OAK,11,202
WN,LAS,OAK,12,160
WN,LAS,OAK,13,184
WN,LAS,OAK,14,158
WN,LAS,OAK,15,200
WN,LAS,OAK,16,216
WN,LAS,OAK,17,171
WN,LAS,OAK,18,257
WN,LAS,OAK,19,209
WN,LAS,OAK,20,202
WN,LAS,OAK,21,180
WN,LAS,OAK,22,105
WN,LAS,OGG,9,133
WN,LAS,OGG,10,121
WN,LAS,OGG,11,115
WN,LAS,OGG,13,33
WN,LAS,OKC,8,157
WN,LAS,OKC,9,142
WN,LAS,OKC,10,60
WN,LAS,OKC,13,62
WN,LAS,OKC,14,102
WN,LAS,OKC,15,18
WN,LAS,OKC,16,26
WN,LAS,OKC,17,50
WN,LAS,OKC,18,122
WN,LAS,OKC,19,103
WN,LAS,OKC,20,49
WN,LAS,OMA,7,25
WN,LAS,OMA,8,223
WN,LAS,OMA,9,112
WN,LAS,OMA,12,94
WN,LAS,OMA,13,51
WN,LAS,OMA,14,62
WN,LAS,OMA,15,77
WN,LAS,OMA,17,10
WN,LAS,OMA,18,143
WN,LAS,OMA,19,76
WN,LAS,OMA,20,80
WN,LAS,OMA,21,33
WN,LAS,ONT,6,71
WN,LAS,ONT,7,197
WN,LAS,ONT,8,86
WN,LAS,ONT,9,94
WN,LAS,ONT,10,138
WN,LAS,ONT,11,55
WN,LAS,ONT,12,58
WN,LAS,ONT,13,75
WN,LAS,ONT,14,130
WN,LAS,ONT,15,59
WN,LAS,ONT,16,68
WN,LAS,ONT,17,108
WN,LAS,ONT,18,80
WN,LAS,ONT,19,72
WN,LAS,ONT,20,216
WN,LAS,ONT,21,129
WN,LAS,ONT,22,86
WN,LAS,ORD,5,40
WN,LAS,ORD,7,17
WN,LAS,ORD,8,32
WN,LAS,ORD,9,189
WN,LAS,ORD,10,64
WN,LAS,ORD,11,31
WN,LAS,ORD,16,12
WN,LAS,ORD,17,154
WN,LAS,PDX,6,63
WN,LAS,PDX,7,111
WN,LAS,PDX,8,115
WN,LAS,PDX,9,42
WN,LAS,PDX,10,33
WN,LAS,PDX,11,12
WN,LAS,PDX,12,68
WN,LAS,PDX,13,55
WN,LAS,PDX,14,57
WN,LAS,PDX,15,102
WN,LAS,PDX,16,39
WN,LAS,PDX,17,100
WN,LAS,PDX,18,90
WN,LAS,PDX,19,50
WN,LAS,PDX,20,131
WN,LAS,PDX,21,114
WN,LAS,PDX,22,41
WN,LAS,PHX,5,163
WN,LAS,PHX,6,248
WN,LAS,PHX,7,257
WN,LAS,PHX,8,241
WN,LAS,PHX,9,152
WN,LAS,PHX,10,154
WN,LAS,PHX,11,200
WN,LAS,PHX,12,176
WN,LAS,PHX,13,229
WN,LAS,PHX,14,169
WN,LAS,PHX,15,256
WN,LAS,PHX,16,248
WN,LAS,PHX,17,166
WN,LAS,PHX,18,246
WN,LAS,PHX,19,181
WN,LAS,PHX,20,215
WN,LAS,PHX,21,165
WN,LAS,PHX,22,85
WN,LAS,PIT,7,18
WN,LAS,PIT,8,30
WN,LAS,PIT,9,143
WN,LAS,PIT,10,56
WN,LAS,PIT,11,10
WN,LAS,PIT,12,14
WN,LAS,PIT,13,14
WN,LAS,PIT,14,47
WN,LAS,PIT,15,34
WN,LAS,PIT,16,79
WN,LAS,PIT,17,87
WN,LAS,PIT,18,56
WN,LAS,PSP,8,35
WN,LAS,PSP,9,24
WN,LAS,PSP,10,78
WN,LAS,PSP,11,90
WN,LAS,PSP,12,45
WN,LAS,PSP,13,35
WN,LAS,PSP,15,50
WN,LAS,PSP,16,43
WN,LAS,PSP,17,24
WN,LAS,PSP,18,22
WN,LAS,PSP,19,67
WN,LAS,PSP,20,88
WN,LAS,PSP,21,85
WN,LAS,PSP,22,11
WN,LAS,RDU,8,16
WN,LAS,RDU,11,13
WN,LAS,RDU,12,16
WN,LAS,RDU,13,18
WN,LAS,RDU,14,30
WN,LAS,RDU,17,13
WN,LAS,RNO,5,27
WN,LAS,RNO,6,174
WN,LAS,RNO,7,264
WN,LAS,RNO,8,241
WN,LAS,RNO,9,123
WN,LAS,RNO,10,223
WN,LAS,RNO,11,73
WN,LAS,RNO,12,213
WN,LAS,RNO,13,254
WN,LAS,RNO,14,215
WN,LAS,RNO,15,209
WN,LAS,RNO,16,151
WN,LAS,RNO,17,253
WN,LAS,RNO,18,152
WN,LAS,RNO,19,208
WN,LAS,RNO,20,242
WN,LAS,RNO,21,183
WN,LAS,RNO,22,13
WN,LAS,ROC,9,31
WN,LAS,ROC,14,13
WN,LAS,SAN,5,42
WN,LAS,SAN,6,296
WN,LAS,SAN,7,250
WN,LAS,SAN,8,308
WN,LAS,SAN,9,274
WN,LAS,SAN,10,144
WN,LAS,SAN,11,270
WN,LAS,SAN,12,231
WN,LAS,SAN,13,234
WN,LAS,SAN,14,228
WN,LAS,SAN,15,149
WN,LAS,SAN,16,244
WN,LAS,SAN,17,217
WN,LAS,SAN,18,196
WN,LAS,SAN,19,280
WN,LAS,SAN,20,267
WN,LAS,SAN,21,174
WN,LAS,SAN,22,13
WN,LAS,SAT,5,107
WN,LAS,SAT,6,111
WN,LAS,SAT,7,60
WN,LAS,SAT,8,104
WN,LAS,SAT,9,51
WN,LAS,SAT,10,162
WN,LAS,SAT,11,33
WN,LAS,SAT,12,54
WN,LAS,SAT,13,96
WN,LAS,SAT,14,113
WN,LAS,SAT,15,94
WN,LAS,SAT,16,28
WN,LAS,SAT,17,55
WN,LAS,SAT,18,113
WN,LAS,SAT,19,143
WN,LAS,SAT,20,72
WN,LAS,SAT,21,14
WN,LAS,SBA,8,57
WN,LAS,SBA,9,24
WN,LAS,SBA,10,52
WN,LAS,SBA,11,31
WN,LAS,SBA,12,101
WN,LAS,SBA,13,59
WN,LAS,SBA,14,29
WN,LAS,SBA,15,110
WN,LAS,SBA,16,46
WN,LAS,SBA,18,25
WN,LAS,SBA,19,31
WN,LAS,SBA,20,160
WN,LAS,SBA,21,64
WN,LAS,SBA,22,37
WN,LAS,SDF,8,15
WN,LAS,SDF,9,101
WN,LAS,SDF,10,13
WN,LAS,SDF,11,36
WN,LAS,SDF,12,40
WN,LAS,SDF,14,35
WN,LAS,SDF,16,59
WN,LAS,SDF,17,48
WN,LAS,SDF,18,13
WN,LAS,SEA,6,19
WN,LAS,SEA,7,84
WN,LAS,SEA,8,93
WN,LAS,SEA,9,124
WN,LAS,SEA,10,26
WN,LAS,SEA,12,39
WN,LAS,SEA,14,60
WN,LAS,SEA,15,86
WN,LAS,SEA,16,72
WN,LAS,SEA,17,41
WN,LAS,SEA,18,19
WN,LAS,SEA,19,104
WN,LAS,SEA,20,111
WN,LAS,SEA,21,78
WN,LAS,SEA,22,21
WN,LAS,SFO,5,38
WN,LAS,SFO,7,188
WN,LAS,SFO,8,99
WN,LAS,SFO,9,34
WN,LAS,SFO,10,27
WN,LAS,SFO,11,77
WN,LAS,SFO,12,62
WN,LAS,SFO,13,48
WN,LAS,SFO,14,60
WN,LAS,SFO,15,97
WN,LAS,SFO,16,17
WN,LAS,SFO,17,72
WN,LAS,SFO,18,92
WN,LAS,SFO,19,60
WN,LAS,SFO,20,136
WN,LAS,SFO,21,95
WN,LAS,SFO,22,77
WN,LAS,SJC,5,80
WN,LAS,SJC,6,202
WN,LAS,SJC,7,226
WN,LAS,SJC,8,249
WN,LAS,SJC,9,234
WN,LAS,SJC,10,205
WN,LAS,SJC,11,168
WN,LAS,SJC,12,211
WN,LAS,SJC,13,166
WN,LAS,SJC,14,199
WN,LAS,SJC,15,117
WN,LAS,SJC,16,210
WN,LAS,SJC,17,155
WN,LAS,SJC,18,234
WN,LAS,SJC,19,193
WN,LAS,SJC,20,354
WN,LAS,SJC,21,105
WN,LAS,SLC,6,108
WN,LAS,SLC,7,98
WN,LAS,SLC,8,205
WN,LAS,SLC,9,45
WN,LAS,SLC,10,51
WN,LAS,SLC,11,68
WN,LAS,SLC,12,104
WN,LAS,SLC,13,57
WN,LAS,SLC,14,153
WN,LAS,SLC,15,51
WN,LAS,SLC,16,155
WN,LAS,SLC,17,85
WN,LAS,SLC,18,109
WN,LAS,SLC,19,58
WN,LAS,SLC,20,105
WN,LAS,SLC,21,105
WN,LAS,SMF,5,118
WN,LAS,SMF,6,229
WN,LAS,SMF,7,220
WN,LAS,SMF,8,271
WN,LAS,SMF,9,261
WN,LAS,SMF,10,179
WN,LAS,SMF,11,173
WN,LAS,SMF,12,111
WN,LAS,SMF,13,242
WN,LAS,SMF,14,179
WN,LAS,SMF,15,157
WN,LAS,SMF,16,185
WN,LAS,SMF,17,236
WN,LAS,SMF,18,204
WN,LAS,SMF,19,259
WN,LAS,SMF,20,302
WN,LAS,SMF,21,166
WN,LAS,SMF,22,88
WN,LAS,SNA,6,92
WN,LAS,SNA,7,258
WN,LAS,SNA,8,126
WN,LAS,SNA,9,204
WN,LAS,SNA,10,131
WN,LAS,SNA,11,125
WN,LAS,SNA,12,132
WN,LAS,SNA,13,151
WN,LAS,SNA,14,185
WN,LAS,SNA,15,120
WN,LAS,SNA,16,147
WN,LAS,SNA,17,130
WN,LAS,SNA,18,228
WN,LAS,SNA,19,193
WN,LAS,SNA,20,269
WN,LAS,SNA,21,47
WN,LAS,STL,5,182
WN,LAS,STL,6,114
WN,LAS,STL,7,111
WN,LAS,STL,8,198
WN,LAS,STL,9,27
WN,LAS,STL,10,66
WN,LAS,STL,11,94
WN,LAS,STL,12,60
WN,LAS,STL,13,92
WN,LAS,STL,14,107
WN,LAS,STL,15,78
WN,LAS,STL,16,97
WN,LAS,STL,17,170
WN,LAS,STL,18,148
WN,LAS,STL,19,125
WN,LAS,STL,20,55
WN,LAS,TPA,7,11
WN,LAS,TPA,10,18
WN,LAS,TPA,13,29
WN,LAS,TPA,14,78
WN,LAS,TPA,15,84
WN,LAS,TPA,16,75
WN,LAS,TPA,17,50
WN,LAS,TUL,8,53
WN,LAS,TUL,9,40
WN,LAS,TUL,10,93
WN,LAS,TUL,11,82
WN,LAS,TUL,12,14
WN,LAS,TUL,13,27
WN,LAS,TUL,14,12
WN,LAS,TUL,15,27
WN,LAS,TUL,17,91
WN,LAS,TUL,18,109
WN,LAS,TUL,19,34
WN,LAS,TUL,20,44
WN,LAS,TUS,8,210
WN,LAS,TUS,9,121
WN,LAS,TUS,12,139
WN,LAS,TUS,13,49
WN,LAS,TUS,14,76
WN,LAS,TUS,15,101
WN,LAS,TUS,16,48
WN,LAS,TUS,17,178
WN,LAS,TUS,18,34
WN,LAS,TUS,19,56
WN,LAS,TUS,20,85
WN,LAS,TUS,21,69
WN,LAS,TUS,22,116
WN,LAX,ABQ,8,69
WN,LAX,ABQ,9,26
WN,LAX,ABQ,10,28
WN,LAX,ABQ,11,78
WN,LAX,ABQ,12,32
WN,LAX,ABQ,13,32
WN,LAX,ABQ,14,32
WN,LAX,ABQ,16,39
WN,LAX,ABQ,18,27
WN,LAX,ABQ,19,18
WN,LAX,ABQ,20,27
WN,LAX,ATL,16,14
WN,LAX,AUS,5,140
WN,LAX,AUS,6,175
WN,LAX,AUS,7,44
WN,LAX,AUS,8,27
WN,LAX,AUS,9,114
WN,LAX,AUS,10,47
WN,LAX,AUS,11,71
WN,LAX,AUS,12,66
WN,LAX,AUS,13,30
WN,LAX,AUS,14,81
WN,LAX,AUS,15,15
WN,LAX,AUS,16,34
WN,LAX,AUS,18,73
WN,LAX,AUS,19,158
WN,LAX,BNA,5,84
WN,LAX,BNA,6,120
WN,LAX,BNA,7,56
WN,LAX,BNA,8,65
WN,LAX,BNA,9,25
WN,LAX,BNA,12,22
WN,LAX,BNA,13,32
WN,LAX,BNA,15,24
WN,LAX,BNA,16,14
WN,LAX,BNA,17,89
WN,LAX,BNA,18,41
WN,LAX,BNA,19,43
WN,LAX,BWI,5,140
WN,LAX,BWI,6,133
WN,LAX,BWI,7,78
WN,LAX,BWI,8,15
WN,LAX,BWI,10,18
WN,LAX,BWI,12,79
WN,LAX,BWI,13,38
WN,LAX,BWI,14,29
WN,LAX,BWI,15,160
WN,LAX,BWI,16,105
WN,LAX,BWI,17,40
WN,LAX,DAL,5,261
WN,LAX,DAL,6,85
WN,LAX,DAL,7,98
WN,LAX,DAL,8,130
WN,LAX,DAL,9,67
WN,LAX,DAL,10,114
WN,LAX,DAL,11,107
WN,LAX,DAL,12,23
WN,LAX,DAL,13,77
WN,LAX,DAL,14,52
WN,LAX,DAL,15,128
WN,LAX,DAL,16,162
WN,LAX,DAL,17,143
WN,LAX,DAL,18,121
WN,LAX,DEN,5,192
WN,LAX,DEN,6,179
WN,LAX,DEN,7,78
WN,LAX,DEN,8,137
WN,LAX,DEN,9,174
WN,LAX,DEN,10,73
WN,LAX,DEN,11,90
WN,LAX,DEN,12,103
WN,LAX,DEN,13,107
WN,LAX,DEN,14,125
WN,LAX,DEN,15,144
WN,LAX,DEN,16,127
WN,LAX,DEN,17,123
WN,LAX,DEN,18,61
WN,LAX,DEN,19,91
WN,LAX,DEN,20,176
WN,LAX,DEN,21,47
WN,LAX,DEN,22,24
WN,LAX,ELP,8,71
WN,LAX,ELP,9,53
WN,LAX,ELP,10,67
WN,LAX,ELP,11,49
WN,LAX,ELP,12,60
WN,LAX,ELP,13,42
WN,LAX,ELP,15,37
WN,LAX,ELP,18,10
WN,LAX,HNL,7,158
WN,LAX,HNL,8,208
WN,LAX,HNL,11,32
WN,LAX,HNL,12,118
WN,LAX,HOU,5,269
WN,LAX,HOU,6,42
WN,LAX,HOU,7,48
WN,LAX,HOU,8,74
WN,LAX,HOU,9,59
WN,LAX,HOU,10,24
WN,LAX,HOU,11,14
WN,LAX,HOU,12,56
WN,LAX,HOU,13,140
WN,LAX,HOU,14,110
WN,LAX,HOU,15,27
WN,LAX,HOU,16,41
WN,LAX,HOU,17,25
WN,LAX,HOU,18,157
WN,LAX,HOU,19,51
WN,LAX,HOU,20,53
WN,LAX,KOA,14,33
WN,LAX,LAS,5,118
WN,LAX,LAS,6,217
WN,LAX,LAS,7,180
WN,LAX,LAS,8,132
WN,LAX,LAS,9,202
WN,LAX,LAS,10,197
WN,LAX,LAS,11,147
WN,LAX,LAS,12,86
WN,LAX,LAS,13,130
WN,LAX,LAS,14,178
WN,LAX,LAS,15,189
WN,LAX,LAS,16,137
